region,fecha,casos_nuevos,fallecidos,fallecidos_d,casos_nuevos_d
Aysén,2020-10-18,21.2,0.2,0,8
Aysén,2020-10-19,24.2,0,0,27
Aysén,2020-10-20,21,0,0,22
Aysén,2020-10-21,24,0,0,33
Aysén,2020-10-22,23,0,0,15
Aysén,2020-10-23,19,0,0,23
Aysén,2020-10-24,15,0.2,0,22
Aysén,2020-10-25,12.8,0.2,0,2
Aysén,2020-10-26,9,0.2,1,13
Aysén,2020-10-27,7.6,0.6,0,4
Aysén,2020-10-28,8.8,0.6,0,4
Aysén,2020-10-29,8.6,0.4,2,15
Aysén,2020-10-30,9.8,0.4,0,8
Aysén,2020-10-31,12,0.4,0,12
Aysén,2020-11-01,9.2,0,0,10
Aysén,2020-11-02,11,0,0,15
Aysén,2020-11-03,10.2,0.2,0,1
Aysén,2020-11-04,10.4,0.2,0,17
Aysén,2020-11-05,9.4,0.4,1,8
Aysén,2020-11-06,10.4,0.4,0,11
Aysén,2020-11-07,8.2,0.4,1,10
Aysén,2020-11-08,7.2,0.2,0,6
Aysén,2020-11-09,7,0.2,0,6
Aysén,2020-11-10,6.8,0.2,0,3
Aysén,2020-11-11,6.8,0.2,0,10
Aysén,2020-11-12,7,0.2,1,9
Aysén,2020-11-13,9.2,0.2,0,6
Aysén,2020-11-14,8,0.4,0,7
Aysén,2020-11-15,7.2,0.2,0,14
Aysén,2020-11-16,8,0.2,1,4
Aysén,2020-11-17,8.2,0.2,0,5
Aysén,2020-11-18,6.4,0.2,0,10
Aysén,2020-11-19,8.6,0.4,0,8
Aysén,2020-11-20,8.8,0.6,0,5
Aysén,2020-11-21,7,0.8,2,15
Aysén,2020-11-22,5.8,0.8,1,6
Aysén,2020-11-23,6.8,0.8,1,1
Aysén,2020-11-24,4.8,0.4,0,2
Aysén,2020-11-25,4.8,0.4,0,10
Aysén,2020-11-26,6.6,0.2,0,5
Aysén,2020-11-27,7.8,0.2,1,6
Aysén,2020-11-28,7.8,0.2,0,10
Aysén,2020-11-29,7,0.2,0,8
Aysén,2020-11-30,6.4,0,0,10
Aysén,2020-12-01,5.4,0,0,1
Aysén,2020-12-02,4.6,0,0,3
Aysén,2020-12-03,3.8,0.2,0,5
Aysén,2020-12-04,4.6,0.2,0,4
Aysén,2020-12-05,5.2,0.2,1,6
Aysén,2020-12-06,5,0.2,0,5
Aysén,2020-12-07,7,0.2,0,6
Aysén,2020-12-08,6.4,0,0,4
Aysén,2020-12-09,6.8,0,0,14
Aysén,2020-12-10,6.6,0,0,3
Aysén,2020-12-11,7.6,0,0,7
Aysén,2020-12-12,5.8,0,0,5
Aysén,2020-12-13,5.8,0,0,9
Aysén,2020-12-14,6.4,0,0,5
Aysén,2020-12-15,7.6,0,0,3
Aysén,2020-12-16,6.6,0,0,10
Aysén,2020-12-17,9.2,0,0,11
Aysén,2020-12-18,10.8,0,0,4
Aysén,2020-12-19,10,0,0,18
Aysén,2020-12-20,9.2,0,0,11
Aysén,2020-12-21,10.8,0,0,6
Aysén,2020-12-22,10.2,0,0,7
Aysén,2020-12-23,11.6,0,0,12
Aysén,2020-12-24,14.4,0,0,15
Aysén,2020-12-25,14.6,0,0,18
Aysén,2020-12-26,19.4,0,0,20
Aysén,2020-12-27,19.4,0,0,8
Aysén,2020-12-28,20.2,0,0,36
Aysén,2020-12-29,20.6,0,0,15
Aysén,2020-12-30,21.8,0,0,22
Aysén,2020-12-31,18.8,0,0,22
Aysén,2021-01-01,17.8,0,0,14
Aysén,2021-01-02,18.4,0,0,21
Aysén,2021-01-03,15.2,0,0,10
Aysén,2021-01-04,17.4,0,0,25
Aysén,2021-01-05,16.6,0,0,6
Aysén,2021-01-06,23,0.6,0,25
Aysén,2021-01-07,26.4,0.6,0,17
Aysén,2021-01-08,32.2,0.6,3,42
Aysén,2021-01-09,34.2,0.6,0,42
Aysén,2021-01-10,31.6,0.6,0,35
Aysén,2021-01-11,31.6,0,0,35
Aysén,2021-01-12,28.4,0,0,4
Aysén,2021-01-13,32,0,0,42
Aysén,2021-01-14,30.6,0,0,26
Aysén,2021-01-15,38,0,0,53
Aysén,2021-01-16,34.8,0,0,28
Aysén,2021-01-17,37.8,0,0,41
Aysén,2021-01-18,36.4,0,0,26
Aysén,2021-01-19,37.4,0,0,41
Aysén,2021-01-20,36.8,0,0,46
Aysén,2021-01-21,39.2,0,0,33
Aysén,2021-01-22,41.2,0,0,38
Aysén,2021-01-23,39.4,0,0,38
Aysén,2021-01-24,36.2,0,0,51
Aysén,2021-01-25,33.4,0,0,37
Aysén,2021-01-26,29,0,0,17
Aysén,2021-01-27,24.6,0,0,24
Aysén,2021-01-28,25.4,0,0,16
Aysén,2021-01-29,29.4,0.4,0,29
Aysén,2021-01-30,27.4,0.4,0,41
Aysén,2021-01-31,26,0.4,2,37
Aysén,2021-02-01,26.8,0.4,0,14
Aysén,2021-02-02,22.2,0.6,0,9
Aysén,2021-02-03,19.4,0.2,0,33
Aysén,2021-02-04,20.6,0.2,1,18
Aysén,2021-02-05,25,0.6,0,23
Aysén,2021-02-06,24.8,0.6,0,20
Aysén,2021-02-07,22.6,0.4,2,31
Aysén,2021-02-08,21,0.4,0,32
Aysén,2021-02-09,22.6,0.4,0,7
Aysén,2021-02-10,20.4,0,0,15
Aysén,2021-02-11,21.8,0,0,28
Aysén,2021-02-12,25.4,0,0,20
Aysén,2021-02-13,26.8,0,0,39
Aysén,2021-02-14,24.6,0,0,25
Aysén,2021-02-15,22.4,0,0,22
Aysén,2021-02-16,20.4,0,0,17
Aysén,2021-02-17,20.8,0,0,9
Aysén,2021-02-18,22,0,0,29
Aysén,2021-02-19,22,0,0,27
Aysén,2021-02-20,23.8,0.2,0,28
Aysén,2021-02-21,20.4,0.2,0,17
Aysén,2021-02-22,16.2,0.2,1,18
Aysén,2021-02-23,13.8,0.2,0,12
Aysén,2021-02-24,14.6,0.4,0,6
Aysén,2021-02-25,14.4,0.2,0,16
Aysén,2021-02-26,14,0.2,1,21
Aysén,2021-02-27,15.4,0.2,0,17
Aysén,2021-02-28,13.6,0.2,0,10
Aysén,2021-03-01,11.8,0,0,13
Aysén,2021-03-02,12,0,0,7
Aysén,2021-03-03,14.4,0,0,12
Aysén,2021-03-04,15.4,0,0,18
Aysén,2021-03-05,17.2,0,0,22
Aysén,2021-03-06,17.2,0,0,18
Aysén,2021-03-07,15.4,0,0,16
Aysén,2021-03-08,12.6,0,0,12
Aysén,2021-03-09,11.8,0,0,9
Aysén,2021-03-10,10.4,0,0,8
Aysén,2021-03-11,10,0,0,14
Aysén,2021-03-12,9.8,0,0,9
Aysén,2021-03-13,12.2,0,0,10
Aysén,2021-03-14,11.4,0,0,8
Aysén,2021-03-15,13.4,0,0,20
Aysén,2021-03-16,13.8,0,0,10
Aysén,2021-03-17,14,0.2,0,19
Aysén,2021-03-18,15,0.2,0,12
Aysén,2021-03-19,16.4,0.2,1,9
Aysén,2021-03-20,15.8,0.2,0,25
Aysén,2021-03-21,15.4,0.2,0,17
Aysén,2021-03-22,17.4,0,0,16
Aysén,2021-03-23,14.4,0,0,10
Aysén,2021-03-24,17.6,0.4,0,19
Aysén,2021-03-25,16.6,0.4,0,10
Aysén,2021-03-26,19,0.4,2,33
Aysén,2021-03-27,16.6,0.4,0,11
Aysén,2021-03-28,19.4,0.4,0,22
Aysén,2021-03-29,17.4,0,0,7
Aysén,2021-03-30,21.6,0,0,24
Aysén,2021-03-31,21.2,0,0,23
Aysén,2021-04-01,22.8,0,0,32
Aysén,2021-04-02,22.6,0,0,20
Aysén,2021-04-03,21.8,0,0,15
Aysén,2021-04-04,18,0,0,23
Aysén,2021-04-05,18.4,0,0,19
Aysén,2021-04-06,25.6,0,0,13
Aysén,2021-04-07,24.8,0,0,22
Aysén,2021-04-08,24.8,0.2,0,51
Aysén,2021-04-09,27.4,0.2,0,19
Aysén,2021-04-10,30.2,0.2,1,19
Aysén,2021-04-11,21,0.2,0,26
Aysén,2021-04-12,19.8,0.2,0,36
Aysén,2021-04-13,20.6,0.2,0,5
Aysén,2021-04-14,20.8,0.2,0,13
Aysén,2021-04-15,17.8,0.2,1,23
Aysén,2021-04-16,23.2,0.2,0,27
Aysén,2021-04-17,24.6,0.2,0,21
Aysén,2021-04-18,23,0,0,32
Aysén,2021-04-19,20.2,0,0,20
Aysén,2021-04-20,25.2,0,0,15
Aysén,2021-04-21,28.6,0,0,13
Aysén,2021-04-22,29.4,0,0,46
Aysén,2021-04-23,34.6,0,0,49
Aysén,2021-04-24,36.4,0,0,24
Aysén,2021-04-25,32.2,0,0,41
Aysén,2021-04-26,25.8,0,0,22
Aysén,2021-04-27,26,0,0,25
Aysén,2021-04-28,26.6,0,0,17
Aysén,2021-04-29,27.8,0,0,25
Aysén,2021-04-30,33.6,0,0,44
Aysén,2021-05-01,32.6,0,0,28
Aysén,2021-05-02,33.4,0,0,54
Aysén,2021-05-03,33,0,0,12
Aysén,2021-05-04,33.8,0,0,29
Aysén,2021-05-05,NA,NA,0,42
Aysén,2021-05-06,NA,NA,0,32
Magallanes,2020-03-03,NA,NA,NA,0
Magallanes,2020-03-04,NA,NA,NA,0
Magallanes,2020-03-05,0,NA,NA,0
Magallanes,2020-03-06,0,NA,NA,0
Magallanes,2020-03-07,0,NA,NA,0
Magallanes,2020-03-08,0,NA,NA,0
Magallanes,2020-03-09,0,NA,NA,0
Magallanes,2020-03-10,0,NA,NA,0
Magallanes,2020-03-11,0,NA,NA,0
Magallanes,2020-03-12,0,NA,NA,0
Magallanes,2020-03-13,0,NA,NA,0
Magallanes,2020-03-14,0,NA,NA,0
Magallanes,2020-03-15,0.4,NA,NA,0
Magallanes,2020-03-16,0.4,NA,NA,0
Magallanes,2020-03-17,0.4,NA,NA,2
Magallanes,2020-03-18,0.4,NA,NA,0
Magallanes,2020-03-19,0.6,NA,NA,0
Magallanes,2020-03-20,0.4,NA,NA,0
Magallanes,2020-03-21,0.8,NA,NA,1
Magallanes,2020-03-22,1.2,NA,NA,1
Magallanes,2020-03-23,2.2,NA,0,2
Magallanes,2020-03-24,3.2,NA,0,2
Magallanes,2020-03-25,3.6,0,0,5
Magallanes,2020-03-26,4,0,0,6
Magallanes,2020-03-27,6.2,0,0,3
Magallanes,2020-03-28,5.2,0,0,4
Magallanes,2020-03-29,8.8,0,0,13
Magallanes,2020-03-30,15.4,0,0,0
Magallanes,2020-03-31,17.6,0,0,24
Magallanes,2020-04-01,23.4,0.2,0,36
Magallanes,2020-04-02,26.6,0.4,0,15
Magallanes,2020-04-03,25.4,0.4,1,42
Magallanes,2020-04-04,24.4,0.4,1,16
Magallanes,2020-04-05,25.2,0.4,0,18
Magallanes,2020-04-06,22,0.4,0,31
Magallanes,2020-04-07,22.8,0.2,0,19
Magallanes,2020-04-08,28.2,0.2,1,26
Magallanes,2020-04-09,31.2,0.2,0,20
Magallanes,2020-04-10,31.2,0.4,0,45
Magallanes,2020-04-11,29.8,0.4,0,46
Magallanes,2020-04-12,28.6,0.6,1,19
Magallanes,2020-04-13,22.6,0.6,1,19
Magallanes,2020-04-14,18,0.6,1,14
Magallanes,2020-04-15,21,0.4,0,15
Magallanes,2020-04-16,21.4,0.2,0,23
Magallanes,2020-04-17,24.8,0,0,34
Magallanes,2020-04-18,24.4,0,0,21
Magallanes,2020-04-19,25.2,0.2,0,31
Magallanes,2020-04-20,20.8,0.2,0,13
Magallanes,2020-04-21,18.6,0.2,1,27
Magallanes,2020-04-22,14.2,0.4,0,12
Magallanes,2020-04-23,17.8,0.4,0,10
Magallanes,2020-04-24,15,0.4,1,9
Magallanes,2020-04-25,13.2,0.6,0,31
Magallanes,2020-04-26,15.6,0.6,1,13
Magallanes,2020-04-27,18,0.6,1,3
Magallanes,2020-04-28,14,0.6,0,22
Magallanes,2020-04-29,11.6,0.4,1,21
Magallanes,2020-04-30,16.2,0.2,0,11
Magallanes,2020-05-01,16.8,0.2,0,1
Magallanes,2020-05-02,16.2,0,0,26
Magallanes,2020-05-03,16.8,0,0,25
Magallanes,2020-05-04,18.4,0,0,18
Magallanes,2020-05-05,16.8,0,0,14
Magallanes,2020-05-06,18,0,0,9
Magallanes,2020-05-07,17.2,0,0,18
Magallanes,2020-05-08,16.8,0.4,0,31
Magallanes,2020-05-09,16.6,0.6,0,14
Magallanes,2020-05-10,14.8,0.6,2,12
Magallanes,2020-05-11,10.8,1,1,8
Magallanes,2020-05-12,10.8,1,0,9
Magallanes,2020-05-13,8.8,0.6,2,11
Magallanes,2020-05-14,10.2,0.4,0,14
Magallanes,2020-05-15,10.2,0.4,0,2
Magallanes,2020-05-16,10,0,0,15
Magallanes,2020-05-17,7.4,0.2,0,9
Magallanes,2020-05-18,8,0.4,0,10
Magallanes,2020-05-19,7,0.4,1,1
Magallanes,2020-05-20,6.2,0.4,1,5
Magallanes,2020-05-21,5.2,0.4,0,10
Magallanes,2020-05-22,7.6,0.2,0,5
Magallanes,2020-05-23,7.8,0,0,5
Magallanes,2020-05-24,8.8,0,0,13
Magallanes,2020-05-25,9,0,0,6
Magallanes,2020-05-26,8.6,0,0,15
Magallanes,2020-05-27,7.4,0.2,0,6
Magallanes,2020-05-28,7.6,0.2,0,3
Magallanes,2020-05-29,5,0.2,1,7
Magallanes,2020-05-30,4,0.2,0,7
Magallanes,2020-05-31,4,0.2,0,2
Magallanes,2020-06-01,3.2,0,0,1
Magallanes,2020-06-02,3,0,0,3
Magallanes,2020-06-03,3.2,0,0,3
Magallanes,2020-06-04,4.8,0,0,6
Magallanes,2020-06-05,4.4,0,0,3
Magallanes,2020-06-06,5,0.2,0,9
Magallanes,2020-06-07,3.8,0.2,0,1
Magallanes,2020-06-08,3.4,0.2,1,6
Magallanes,2020-06-09,4.2,0.2,0,0
Magallanes,2020-06-10,5,0.2,0,1
Magallanes,2020-06-11,7,0,0,13
Magallanes,2020-06-12,13,0,0,5
Magallanes,2020-06-13,19.2,0,0,16
Magallanes,2020-06-14,21.6,0,0,30
Magallanes,2020-06-15,20.6,0,0,32
Magallanes,2020-06-16,19.2,0,0,25
Magallanes,2020-06-17,15,0,0,0
Magallanes,2020-06-18,11.2,0,0,9
Magallanes,2020-06-19,10.2,0,0,9
Magallanes,2020-06-20,13.6,0,0,13
Magallanes,2020-06-21,14,0,0,20
Magallanes,2020-06-22,12.2,0,0,17
Magallanes,2020-06-23,14,0,0,11
Magallanes,2020-06-24,12.4,0,0,0
Magallanes,2020-06-25,14.2,0,0,22
Magallanes,2020-06-26,14.4,0,0,12
Magallanes,2020-06-27,15.4,0,0,26
Magallanes,2020-06-28,13.4,0,0,12
Magallanes,2020-06-29,12.8,0,0,5
Magallanes,2020-06-30,8.4,0,0,12
Magallanes,2020-07-01,8.2,0,0,9
Magallanes,2020-07-02,7.8,0,0,4
Magallanes,2020-07-03,6.8,0,0,11
Magallanes,2020-07-04,8,0,0,3
Magallanes,2020-07-05,7.8,0,0,7
Magallanes,2020-07-06,6.2,0.4,0,15
Magallanes,2020-07-07,8.2,0.4,0,3
Magallanes,2020-07-08,9.4,0.4,2,3
Magallanes,2020-07-09,8.8,0.4,0,13
Magallanes,2020-07-10,10.2,0.4,0,13
Magallanes,2020-07-11,11.2,0,0,12
Magallanes,2020-07-12,11.6,0,0,10
Magallanes,2020-07-13,10.8,0.2,0,8
Magallanes,2020-07-14,8.4,0.2,0,15
Magallanes,2020-07-15,7,2.2,1,9
Magallanes,2020-07-16,7,2.2,0,0
Magallanes,2020-07-17,5.2,2.2,10,3
Magallanes,2020-07-18,4,2,0,8
Magallanes,2020-07-19,4.6,2,0,6
Magallanes,2020-07-20,5.6,0,0,3
Magallanes,2020-07-21,5.4,0,0,3
Magallanes,2020-07-22,5,0,0,8
Magallanes,2020-07-23,5,0,0,7
Magallanes,2020-07-24,6.2,0,0,4
Magallanes,2020-07-25,7.4,0,0,3
Magallanes,2020-07-26,11.2,0,0,9
Magallanes,2020-07-27,11.2,0,0,14
Magallanes,2020-07-28,21.8,0,0,26
Magallanes,2020-07-29,23.8,0,0,4
Magallanes,2020-07-30,25,0,0,56
Magallanes,2020-07-31,24.6,0,0,19
Magallanes,2020-08-01,28.4,0.2,0,20
Magallanes,2020-08-02,24.4,0.2,0,24
Magallanes,2020-08-03,26,0.2,1,23
Magallanes,2020-08-04,30.6,0.2,0,36
Magallanes,2020-08-05,27.4,0.4,0,27
Magallanes,2020-08-06,32.6,0.2,0,43
Magallanes,2020-08-07,30.8,0.2,1,8
Magallanes,2020-08-08,36.4,0.2,0,49
Magallanes,2020-08-09,35,0.2,0,27
Magallanes,2020-08-10,37.2,0,0,55
Magallanes,2020-08-11,31,0,0,36
Magallanes,2020-08-12,35.6,0,0,19
Magallanes,2020-08-13,35.4,0,0,18
Magallanes,2020-08-14,41.6,0,0,50
Magallanes,2020-08-15,42.2,0,0,54
Magallanes,2020-08-16,52.2,0,0,67
Magallanes,2020-08-17,49.4,0,0,22
Magallanes,2020-08-18,51.6,0.4,0,68
Magallanes,2020-08-19,56.6,0.4,0,36
Magallanes,2020-08-20,68.2,0.4,2,65
Magallanes,2020-08-21,77.6,0.4,0,92
Magallanes,2020-08-22,94.4,0.8,0,80
Magallanes,2020-08-23,100.4,0.4,0,115
Magallanes,2020-08-24,93.8,0.4,2,120
Magallanes,2020-08-25,107.2,0.6,0,95
Magallanes,2020-08-26,95.8,0.6,0,59
Magallanes,2020-08-27,93,0.8,1,147
Magallanes,2020-08-28,94.8,0.8,0,58
Magallanes,2020-08-29,105.6,1,3,106
Magallanes,2020-08-30,98.8,1,0,104
Magallanes,2020-08-31,113.6,1,1,113
Magallanes,2020-09-01,115.6,1,1,113
Magallanes,2020-09-02,116.2,1.2,0,132
Magallanes,2020-09-03,134.8,1.2,3,116
Magallanes,2020-09-04,140,1,1,107
Magallanes,2020-09-05,158.6,1,1,206
Magallanes,2020-09-06,155.8,0.6,0,139
Magallanes,2020-09-07,147.4,0.4,0,225
Magallanes,2020-09-08,118,0.6,1,102
Magallanes,2020-09-09,112.6,1,0,65
Magallanes,2020-09-10,120,1,2,59
Magallanes,2020-09-11,146.4,1.2,2,112
Magallanes,2020-09-12,156,1.8,0,262
Magallanes,2020-09-13,161,1.4,2,234
Magallanes,2020-09-14,172.2,1,3,113
Magallanes,2020-09-15,165.8,2.2,0,84
Magallanes,2020-09-16,140.6,2,0,168
Magallanes,2020-09-17,151,1.8,6,230
Magallanes,2020-09-18,174.8,2,1,108
Magallanes,2020-09-19,190.8,2,2,165
Magallanes,2020-09-20,172.2,0.8,1,203
Magallanes,2020-09-21,176.2,0.6,0,248
Magallanes,2020-09-22,182.8,1.2,0,137
Magallanes,2020-09-23,198.6,1.6,0,128
Magallanes,2020-09-24,195.6,2.6,5,198
Magallanes,2020-09-25,198,3.2,3,282
Magallanes,2020-09-26,218.6,3.2,5,233
Magallanes,2020-09-27,233.2,2.2,3,149
Magallanes,2020-09-28,210.6,1.6,0,231
Magallanes,2020-09-29,190.4,1,0,271
Magallanes,2020-09-30,186.6,0.8,0,169
Magallanes,2020-10-01,193.8,2,2,132
Magallanes,2020-10-02,183.2,2.4,2,130
Magallanes,2020-10-03,179.6,3,6,267
Magallanes,2020-10-04,218,2.6,2,218
Magallanes,2020-10-05,218.8,2.2,3,151
Magallanes,2020-10-06,198,2.4,0,324
Magallanes,2020-10-07,192.6,2.6,0,134
Magallanes,2020-10-08,222.8,2,7,163
Magallanes,2020-10-09,182.2,2.2,3,191
Magallanes,2020-10-10,177.2,2.4,0,302
Magallanes,2020-10-11,166.2,1,1,121
Magallanes,2020-10-12,147.8,1,1,109
Magallanes,2020-10-13,101.8,1,0,108
Magallanes,2020-10-14,93,1.4,3,99
Magallanes,2020-10-15,83.2,1.4,0,72
Magallanes,2020-10-16,77.8,1.4,3,77
Magallanes,2020-10-17,83.6,1,1,60
Magallanes,2020-10-18,85.6,1,0,81
Magallanes,2020-10-19,81.2,0.4,1,128
Magallanes,2020-10-20,86.2,0.8,0,82
Magallanes,2020-10-21,84.4,1.2,0,55
Magallanes,2020-10-22,73.8,1.2,3,85
Magallanes,2020-10-23,72.6,1.4,2,72
Magallanes,2020-10-24,80,2,1,75
Magallanes,2020-10-25,68.4,1.6,1,76
Magallanes,2020-10-26,64.6,1.2,3,92
Magallanes,2020-10-27,64,2.4,1,27
Magallanes,2020-10-28,61.6,2.2,0,53
Magallanes,2020-10-29,66.2,1.8,7,72
Magallanes,2020-10-30,79.4,1.8,0,64
Magallanes,2020-10-31,81.4,2.4,1,115
Magallanes,2020-11-01,81.2,1.2,1,93
Magallanes,2020-11-02,79,1.2,3,63
Magallanes,2020-11-03,74.8,1.6,1,71
Magallanes,2020-11-04,73.4,2.4,0,53
Magallanes,2020-11-05,78.6,2.4,3,94
Magallanes,2020-11-06,81.8,3,5,86
Magallanes,2020-11-07,85,3,3,89
Magallanes,2020-11-08,78.2,2.4,4,87
Magallanes,2020-11-09,65.2,1.6,0,69
Magallanes,2020-11-10,61.8,1.6,0,60
Magallanes,2020-11-11,57.4,1.4,1,21
Magallanes,2020-11-12,65.2,1.6,3,72
Magallanes,2020-11-13,64.2,2.2,3,65
Magallanes,2020-11-14,71.2,2.2,1,108
Magallanes,2020-11-15,66.2,1.8,3,55
Magallanes,2020-11-16,59.2,1.2,1,56
Magallanes,2020-11-17,48.4,2,1,47
Magallanes,2020-11-18,55.8,2,0,30
Magallanes,2020-11-19,57.2,2.2,5,54
Magallanes,2020-11-20,64.2,2.2,3,92
Magallanes,2020-11-21,75.4,2.2,2,63
Magallanes,2020-11-22,85,1.2,1,82
Magallanes,2020-11-23,75.2,0.6,0,86
Magallanes,2020-11-24,81.4,1,0,102
Magallanes,2020-11-25,84.8,1.2,0,43
Magallanes,2020-11-26,88.6,2.2,4,94
Magallanes,2020-11-27,85.4,2.6,2,99
Magallanes,2020-11-28,91.6,3,5,105
Magallanes,2020-11-29,90.8,2.4,2,86
Magallanes,2020-11-30,74.8,2,2,74
Magallanes,2020-12-01,68.6,2.6,1,90
Magallanes,2020-12-02,70,2.2,0,19
Magallanes,2020-12-03,70.6,2,8,74
Magallanes,2020-12-04,71.4,2.2,0,93
Magallanes,2020-12-05,86.8,2.6,1,77
Magallanes,2020-12-06,86.8,1,2,94
Magallanes,2020-12-07,84.8,1,2,96
Magallanes,2020-12-08,79.6,1.8,0,74
Magallanes,2020-12-09,76.4,1.4,0,83
Magallanes,2020-12-10,75.4,1.4,5,51
Magallanes,2020-12-11,82.4,2,0,78
Magallanes,2020-12-12,90.4,2.2,2,91
Magallanes,2020-12-13,94.4,1.2,3,109
Magallanes,2020-12-14,89.2,1.2,1,123
Magallanes,2020-12-15,85.2,1,0,71
Magallanes,2020-12-16,79,0.4,0,52
Magallanes,2020-12-17,69,0.4,1,71
Magallanes,2020-12-18,71.8,1,0,78
Magallanes,2020-12-19,76.4,1,1,73
Magallanes,2020-12-20,83.2,0.8,3,85
Magallanes,2020-12-21,76.6,0.8,0,75
Magallanes,2020-12-22,78.8,1.2,0,105
Magallanes,2020-12-23,83.4,1,0,45
Magallanes,2020-12-24,81,1,3,84
Magallanes,2020-12-25,64.6,1,2,108
Magallanes,2020-12-26,70.2,1,0,63
Magallanes,2020-12-27,72.2,0.6,0,23
Magallanes,2020-12-28,61,0.2,0,73
Magallanes,2020-12-29,65.4,0.8,1,94
Magallanes,2020-12-30,88.8,0.8,0,52
Magallanes,2020-12-31,93,0.8,3,85
Magallanes,2021-01-01,81.8,0.6,0,140
Magallanes,2021-01-02,86.4,0.6,0,94
Magallanes,2021-01-03,89.2,0,0,38
Magallanes,2021-01-04,87,0,0,75
Magallanes,2021-01-05,93.2,0.6,0,99
Magallanes,2021-01-06,113,0.8,0,129
Magallanes,2021-01-07,118.4,0.8,3,125
Magallanes,2021-01-08,119.8,1.6,1,137
Magallanes,2021-01-09,112.4,1.8,0,102
Magallanes,2021-01-10,115.2,1.2,4,106
Magallanes,2021-01-11,110.8,1,1,92
Magallanes,2021-01-12,110,1.4,0,139
Magallanes,2021-01-13,114,0.8,0,115
Magallanes,2021-01-14,110.8,1.2,2,98
Magallanes,2021-01-15,95.2,1.4,1,126
Magallanes,2021-01-16,93.2,1.8,3,76
Magallanes,2021-01-17,88.4,1.4,1,61
Magallanes,2021-01-18,77.4,1.2,2,105
Magallanes,2021-01-19,88,1.4,0,74
Magallanes,2021-01-20,102.8,1.6,0,71
Magallanes,2021-01-21,100.6,1.6,4,129
Magallanes,2021-01-22,103.8,2.6,2,135
Magallanes,2021-01-23,110.8,3,2,94
Magallanes,2021-01-24,100,2.2,5,90
Magallanes,2021-01-25,85.4,1.8,2,106
Magallanes,2021-01-26,81.8,2,0,75
Magallanes,2021-01-27,90.6,1.2,0,62
Magallanes,2021-01-28,86.4,1.2,3,76
Magallanes,2021-01-29,90.2,1.4,1,134
Magallanes,2021-01-30,95.6,2,2,85
Magallanes,2021-01-31,96.2,1.4,1,94
Magallanes,2021-02-01,81.6,1.2,3,89
Magallanes,2021-02-02,80,1.2,0,79
Magallanes,2021-02-03,86,1.4,0,61
Magallanes,2021-02-04,82.8,1.4,2,77
Magallanes,2021-02-05,83.6,1.6,2,124
Magallanes,2021-02-06,86.4,1.6,3,73
Magallanes,2021-02-07,79.8,1.2,1,83
Magallanes,2021-02-08,72.6,0.8,0,75
Magallanes,2021-02-09,74.4,1.6,0,44
Magallanes,2021-02-10,69.2,1.6,0,88
Magallanes,2021-02-11,72.8,1.6,7,82
Magallanes,2021-02-12,75.6,2.2,1,57
Magallanes,2021-02-13,69,2.4,0,93
Magallanes,2021-02-14,63.6,1,3,58
Magallanes,2021-02-15,59.8,0.8,1,55
Magallanes,2021-02-16,57,1.2,0,55
Magallanes,2021-02-17,63.2,1.8,0,38
Magallanes,2021-02-18,65.8,2,2,79
Magallanes,2021-02-19,70.2,2,6,89
Magallanes,2021-02-20,71.8,2.2,2,68
Magallanes,2021-02-21,63.6,1.8,0,77
Magallanes,2021-02-22,55,0.6,1,46
Magallanes,2021-02-23,51.6,0.2,0,38
Magallanes,2021-02-24,47.4,0.4,0,46
Magallanes,2021-02-25,50.8,0.2,0,51
Magallanes,2021-02-26,52,1.2,1,56
Magallanes,2021-02-27,55.6,1.6,0,63
Magallanes,2021-02-28,50.4,1.8,5,44
Magallanes,2021-03-01,45.8,1.6,2,64
Magallanes,2021-03-02,48.8,2,1,25
Magallanes,2021-03-03,53,1.6,0,33
Magallanes,2021-03-04,51,1.8,2,78
Magallanes,2021-03-05,56.6,1.6,3,65
Magallanes,2021-03-06,57.4,2.2,3,54
Magallanes,2021-03-07,50.2,1.8,0,53
Magallanes,2021-03-08,40.8,1.2,3,37
Magallanes,2021-03-09,39.2,0.8,0,42
Magallanes,2021-03-10,40,0.8,0,18
Magallanes,2021-03-11,44.6,1,1,46
Magallanes,2021-03-12,45.6,1.2,0,57
Magallanes,2021-03-13,48.8,1.6,4,60
Magallanes,2021-03-14,43,1.4,1,47
Magallanes,2021-03-15,34.4,1.4,2,34
Magallanes,2021-03-16,29.4,1,0,17
Magallanes,2021-03-17,28,1,0,14
Magallanes,2021-03-18,30.2,0.8,2,35
Magallanes,2021-03-19,34,1,1,40
Magallanes,2021-03-20,36.6,1.4,1,45
Magallanes,2021-03-21,34.4,1,1,36
Magallanes,2021-03-22,32.4,0.8,2,27
Magallanes,2021-03-23,33.6,1,0,24
Magallanes,2021-03-24,32.8,0.8,0,30
Magallanes,2021-03-25,35.6,0.4,2,51
Magallanes,2021-03-26,38,0.4,0,32
Magallanes,2021-03-27,42.8,0.4,0,41
Magallanes,2021-03-28,40.2,0.2,0,36
Magallanes,2021-03-29,37.8,0.2,0,54
Magallanes,2021-03-30,35.2,1,1,38
Magallanes,2021-03-31,38,1.2,0,20
Magallanes,2021-04-01,35.4,1.4,4,28
